Código IBGE;cidade;Oferta;player;plano;preco;desconto;dados;taxa de instalação;taxa de adesão;apps;vantagens.0;preço promocional;detalhe promocional;adicionais;data_coleta
4208302;Itapema;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount + Globoplay;177,8;-;1 Giga;0;0; Paramount,  Globoplay;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
3523107;Itaquaquecetuba;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount + Globoplay;177,8;-;1 Giga;0;0; Paramount,  Globoplay;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
3525300;Jaú;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount + Globoplay;177,8;-;1 Giga;0;0; Paramount,  Globoplay;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
3136702;Juiz de Fora;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount + Globoplay;177,8;-;1 Giga;0;0; Paramount,  Globoplay;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
3526704;Leme;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount + Globoplay;177,8;-;1 Giga;0;0; Paramount,  Globoplay;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
3526902;Limeira;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount + Globoplay;177,8;-;1 Giga;0;0; Paramount,  Globoplay;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
3145208;Nova Serrana;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount + Globoplay;177,8;-;1 Giga;0;0; Paramount,  Globoplay;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
4211900;Palhoça;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount + Globoplay;177,8;-;1 Giga;0;0; Paramount,  Globoplay;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
3539301;Pirassununga;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount + Globoplay;177,8;-;1 Giga;0;0; Paramount,  Globoplay;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
3539806;Poá;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount + Globoplay;177,8;-;1 Giga;0;0; Paramount,  Globoplay;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
3541406;Presidente Prudente;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount + Globoplay;177,8;-;1 Giga;0;0; Paramount,  Globoplay;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
3304557;Rio de Janeiro;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount + Globoplay;177,8;-;1 Giga;0;0; Paramount,  Globoplay;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
5218805;Rio Verde;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount + Globoplay;177,8;-;1 Giga;0;0; Paramount,  Globoplay;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
3156700;Sabará;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount + Globoplay;177,8;-;1 Giga;0;0; Paramount,  Globoplay;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
3157807;Santa Luzia;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount + Globoplay;177,8;-;1 Giga;0;0; Paramount,  Globoplay;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
4216602;São José;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount + Globoplay;177,8;-;1 Giga;0;0; Paramount,  Globoplay;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
3549805;São José do Rio Preto;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount + Globoplay;177,8;-;1 Giga;0;0; Paramount,  Globoplay;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
4320008;Sapucaia do Sul;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount + Globoplay;177,8;-;1 Giga;0;0; Paramount,  Globoplay;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
3167202;Sete Lagoas;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount + Globoplay;177,8;-;1 Giga;0;0; Paramount,  Globoplay;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
5008305;Três Lagoas;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount + Globoplay;177,8;-;1 Giga;0;0; Paramount,  Globoplay;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
3170206;Uberlândia;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount + Globoplay;177,8;-;1 Giga;0;0; Paramount,  Globoplay;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
4323002;Viamão;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount + Globoplay;177,8;-;1 Giga;0;0; Paramount,  Globoplay;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
5200134;Acreúna;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount + Globoplay;177,8;-;1 Giga;0;0; Paramount,  Globoplay;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
4300604;Alvorada;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount + Globoplay;177,8;-;1 Giga;0;0; Paramount,  Globoplay;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
3502101;Andradina;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount + Globoplay;177,8;-;1 Giga;0;0; Paramount,  Globoplay;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
3503901;Arujá;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount + Globoplay;177,8;-;1 Giga;0;0; Paramount,  Globoplay;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
4301636;Balneário Pinhal;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount + Globoplay;177,8;-;1 Giga;0;0; Paramount,  Globoplay;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
3106903;BICAS;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount + Globoplay;177,8;-;1 Giga;0;0; Paramount,  Globoplay;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
3107406;Bom Despacho;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount + Globoplay;177,8;-;1 Giga;0;0; Paramount,  Globoplay;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
3507506;Botucatu;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount + Globoplay;177,8;-;1 Giga;0;0; Paramount,  Globoplay;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
3110004;Caeté;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount + Globoplay;177,8;-;1 Giga;0;0; Paramount,  Globoplay;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
5205109;Catalão;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount + Globoplay;177,8;-;1 Giga;0;0; Paramount,  Globoplay;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
4305355;Charqueadas;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount + Globoplay;177,8;-;1 Giga;0;0; Paramount,  Globoplay;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
4305454;Cidreira;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount + Globoplay;177,8;-;1 Giga;0;0; Paramount,  Globoplay;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
3119401;Coronel Fabriciano;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount + Globoplay;177,8;-;1 Giga;0;0; Paramount,  Globoplay;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
4306106;Cruz Alta;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount + Globoplay;177,8;-;1 Giga;0;0; Paramount,  Globoplay;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
4306403;Dois Irmãos;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount + Globoplay;177,8;-;1 Giga;0;0; Paramount,  Globoplay;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
5003702;Dourados;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount + Globoplay;177,8;-;1 Giga;0;0; Paramount,  Globoplay;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
4307609;Estância Velha;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount + Globoplay;177,8;-;1 Giga;0;0; Paramount,  Globoplay;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
4307708;Esteio;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount + Globoplay;177,8;-;1 Giga;0;0; Paramount,  Globoplay;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
5209101;Goiatuba;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount + Globoplay;177,8;-;1 Giga;0;0; Paramount,  Globoplay;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
5209200;Guapó;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount + Globoplay;177,8;-;1 Giga;0;0; Paramount,  Globoplay;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
3130101;Igarapé;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount + Globoplay;177,8;-;1 Giga;0;0; Paramount,  Globoplay;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
4310330;Imbé;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount + Globoplay;177,8;-;1 Giga;0;0; Paramount,  Globoplay;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
3131901;Itabirito;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount + Globoplay;177,8;-;1 Giga;0;0; Paramount,  Globoplay;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
4310603;Itaqui;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount + Globoplay;177,8;-;1 Giga;0;0; Paramount,  Globoplay;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
3523909;Itu;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount + Globoplay;177,8;-;1 Giga;0;0; Paramount,  Globoplay;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
3527108;Lins;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount + Globoplay;177,8;-;1 Giga;0;0; Paramount,  Globoplay;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
5212501;Luziânia;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount + Globoplay;177,8;-;1 Giga;0;0; Paramount,  Globoplay;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
3528403;Mairinque;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount + Globoplay;177,8;-;1 Giga;0;0; Paramount,  Globoplay;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
3140001;Mariana;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount + Globoplay;177,8;-;1 Giga;0;0; Paramount,  Globoplay;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
5006200;Nova Andradina;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount + Globoplay;177,8;-;1 Giga;0;0; Paramount,  Globoplay;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
4313375;Nova Santa Rita;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount + Globoplay;177,8;-;1 Giga;0;0; Paramount,  Globoplay;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
5215231;Novo Gama;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount + Globoplay;177,8;-;1 Giga;0;0; Paramount,  Globoplay;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
4313409;Novo Hamburgo;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount + Globoplay;177,8;-;1 Giga;0;0; Paramount,  Globoplay;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
4313508;Osório;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount + Globoplay;177,8;-;1 Giga;0;0; Paramount,  Globoplay;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
3145901;Ouro Branco;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount + Globoplay;177,8;-;1 Giga;0;0; Paramount,  Globoplay;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
3146107;Ouro Preto;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount + Globoplay;177,8;-;1 Giga;0;0; Paramount,  Globoplay;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
5215702;Palmeiras de Goiás;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount + Globoplay;177,8;-;1 Giga;0;0; Paramount,  Globoplay;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
3147105;Pará de Minas;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount + Globoplay;177,8;-;1 Giga;0;0; Paramount,  Globoplay;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
3536703;Pederneiras;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount + Globoplay;177,8;-;1 Giga;0;0; Paramount,  Globoplay;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
3537404;Pereira Barreto;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount + Globoplay;177,8;-;1 Giga;0;0; Paramount,  Globoplay;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
3538006;Pindamonhangaba;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount + Globoplay;177,8;-;1 Giga;0;0; Paramount,  Globoplay;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
5218003;Porangatu;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount + Globoplay;177,8;-;1 Giga;0;0; Paramount,  Globoplay;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
4213500;Porto Belo;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount + Globoplay;177,8;-;1 Giga;0;0; Paramount,  Globoplay;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
3541307;Presidente Epitácio;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount + Globoplay;177,8;-;1 Giga;0;0; Paramount,  Globoplay;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
3154606;Ribeirão das Neves;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount + Globoplay;177,8;-;1 Giga;0;0; Paramount,  Globoplay;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
3543303;Ribeirão Pires;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount + Globoplay;177,8;-;1 Giga;0;0; Paramount,  Globoplay;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
3545803;Santa Bárbara d'Oeste;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount + Globoplay;177,8;-;1 Giga;0;0; Paramount,  Globoplay;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
4215703;SANTO AMARO DA IMPERATRIZ;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount + Globoplay;177,8;-;1 Giga;0;0; Paramount,  Globoplay;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
3547700;Santo Anastácio;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount + Globoplay;177,8;-;1 Giga;0;0; Paramount,  Globoplay;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
3160702;Santos Dumont;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount + Globoplay;177,8;-;1 Giga;0;0; Paramount,  Globoplay;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
4318002;São Borja;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount + Globoplay;177,8;-;1 Giga;0;0; Paramount,  Globoplay;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
4216305;São João Batista;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount + Globoplay;177,8;-;1 Giga;0;0; Paramount,  Globoplay;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
3162500;São João del Rei;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount + Globoplay;177,8;-;1 Giga;0;0; Paramount,  Globoplay;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
4217204;São Miguel do Oeste;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount + Globoplay;177,8;-;1 Giga;0;0; Paramount,  Globoplay;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
3550605;São Roque;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount + Globoplay;177,8;-;1 Giga;0;0; Paramount,  Globoplay;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
3554003;Tatuí;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount + Globoplay;177,8;-;1 Giga;0;0; Paramount,  Globoplay;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
4218004;Tijucas;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount + Globoplay;177,8;-;1 Giga;0;0; Paramount,  Globoplay;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
3168705;Timóteo;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount + Globoplay;177,8;-;1 Giga;0;0; Paramount,  Globoplay;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
3171204;Vespasiano;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount + Globoplay;177,8;-;1 Giga;0;0; Paramount,  Globoplay;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
3171303;Viçosa;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount + Globoplay;177,8;-;1 Giga;0;0; Paramount,  Globoplay;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
3502804;Araçatuba;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount;159,9;-;1 Giga;0;0; Paramount;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
3105608;Barbacena;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount;159,9;-;1 Giga;0;0; Paramount;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
3505708;Barueri;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount;159,9;-;1 Giga;0;0; Paramount;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
3506003;Bauru;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount;159,9;-;1 Giga;0;0; Paramount;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
3106200;Belo Horizonte;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount;159,9;-;1 Giga;0;0; Paramount;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
4202305;Biguaçu;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount;159,9;-;1 Giga;0;0; Paramount;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
3506508;Birigui;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount;159,9;-;1 Giga;0;0; Paramount;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
5300108;Brasília;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount;159,9;-;1 Giga;0;0; Paramount;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
5204508;Caldas Novas;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount;159,9;-;1 Giga;0;0; Paramount;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
5002704;Campo Grande;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount;159,9;-;1 Giga;0;0; Paramount;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
4304606;Canoas;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount;159,9;-;1 Giga;0;0; Paramount;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
4304630;Capão da Canoa;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount;159,9;-;1 Giga;0;0; Paramount;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
3118007;Congonhas;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount;159,9;-;1 Giga;0;0; Paramount;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
3118304;Conselheiro Lafaiete;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount;159,9;-;1 Giga;0;0; Paramount;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
3118601;Contagem;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount;159,9;-;1 Giga;0;0; Paramount;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
3122306;Divinópolis;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount;159,9;-;1 Giga;0;0; Paramount;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
4205407;Florianópolis;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount;159,9;-;1 Giga;0;0; Paramount;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
3516309;Francisco Morato;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount;159,9;-;1 Giga;0;0; Paramount;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
5208707;Goiânia;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount;159,9;-;1 Giga;0;0; Paramount;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
5208806;Goianira;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount;159,9;-;1 Giga;0;0; Paramount;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
4309209;Gravataí;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount;159,9;-;1 Giga;0;0; Paramount;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
4208302;Itapema;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount;159,9;-;1 Giga;0;0; Paramount;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
3523107;Itaquaquecetuba;LowC - OFX Premium;OI;Oi Fibra - 1 GIGA + Paramount;159,9;-;1 Giga;0;0; Paramount;1 Ponto Wi-Fi Incluído, Streaming os melhores conteúdos;-; - ;Paramount por 3 meses;19/12/2024
